datetime,gas_limit,gas_used,Open,avg_gas_price,max_gas_price,min_gas_price,block_utilisation
2021-11-26 00:00:00,29974046.569909688,16559295.640763545,4518.591333333333,108.01132260368549,535.8617956896552,94.16447089125077,0.5525108423854741
2021-11-26 01:00:00,29974302.47435432,16550921.031705676,4501.458833333334,103.36695160724636,628.9517788445248,90.84119048479965,0.5521676584129811
2021-11-26 02:00:00,29968908.264696226,16601011.96453202,4487.25,113.82549315536606,755.3803545566502,99.56598015510144,0.5539217766997675
2021-11-26 03:00:00,29984455.009900793,16176894.205119047,4450.822666666666,111.6098409899108,1332.656007579365,94.20713041001692,0.5394993316339384
2021-11-26 04:00:00,29975506.487896822,16276973.750562169,4424.479333333334,98.18289799609721,692.1627829008665,84.63486160834714,0.543001432475998
2021-11-26 05:00:00,29964898.243022487,17092789.01165344,4417.505166666667,93.92508091781956,450.86535043458645,82.80142098195886,0.570461190226496
2021-11-26 06:00:00,29981929.31636905,16646362.861269841,4418.781333333333,109.71076283238403,598.5519503373016,96.36267637804393,0.5551843768033284
2021-11-26 07:00:00,29971112.850277778,16523132.634166665,4380.3685,109.1071469744122,1011.3521706901664,93.99491384882364,0.5512626956565547
2021-11-26 08:00:00,29970762.6056968,17542105.96648507,4179.287833333333,197.387597094431,2303.5798004842613,166.4144408697976,0.5853320676936464
2021-11-26 09:00:00,29974366.324747477,16260540.533533549,4090.6316666666667,207.85722545815298,1058.9234822366523,175.14671262662793,0.5424962405690773
2021-11-26 10:00:00,29975908.18832672,16929389.283207674,4061.267,140.4559327669372,653.1878151719577,122.82018938279866,0.5647725333533827
2021-11-26 11:00:00,29965270.937222224,16798975.875555556,4044.0465,120.39307327382139,676.6079744444445,103.16988950636352,0.560576049745399
2021-11-26 12:00:00,29978085.453075398,16031944.950218255,4004.1706666666664,128.3598473155373,532.2415487080177,110.26527562819682,0.5348101775419639
2021-11-26 13:00:00,29976441.95001984,16914778.05279762,4050.8236666666667,108.96898906380702,835.8339119974174,94.07460787506079,0.5642679460218181
2021-11-26 14:00:00,29976792.349427693,16677210.05219813,4097.184333333334,121.39380153554102,1140.129073347274,105.27230323128195,0.556343194435426
2021-11-26 15:00:00,29982508.333611112,16806579.821091272,4071.012666666667,113.50616952128719,830.8556699623057,98.3343224247078,0.5605150690609758
2021-11-26 16:00:00,29967322.84998655,16905655.480535377,4065.6271666666667,136.40356642458553,905.5671765738499,118.62075418981614,0.5641642454964045
